Time (sec),GHF0.3,GHF0.9,GHF1.5,GHF2.1,TGas0.3,Tgas0.9,Tgas1.5,Tgas2.1
169.6,153.4695129,85.32946401,49.16366545,27.35782353,1147.901695,966.9090463,789.8134885,628.7776972
169.7,153.4183724,85.07874535,49.37148419,27.3693621,1150.578623,966.7575068,789.9952909,628.8189741
169.8,153.3672319,84.8280267,49.57930293,27.38090067,1153.255551,968.1190027,790.1770933,628.8602509
169.9,153.3160914,84.57730805,49.78712167,27.39243924,1155.932479,969.4804987,790.3588958,628.9015278
170,153.264951,84.3265894,49.99494041,27.40397781,1157.440807,970.8419946,790.5406982,628.9428046
170.1,153.2138105,84.07587075,50.20275915,27.44508744,1157.074802,972.2034906,790.7225006,628.9840814
170.2,153.16267,83.8251521,50.41057789,27.51531249,1156.708797,973.5649865,790.9043031,629.0253583
170.3,153.1115296,83.57443345,50.61839663,27.58553754,1156.342791,974.9264825,791.0861055,629.0666351
170.4,153.0603891,83.3237148,50.82621538,27.65576259,1155.976786,976.2879784,791.2679079,629.107912
170.5,153.0092486,83.07299615,51.03403412,27.72598764,1155.610781,977.6494744,791.4423267,629.1491888
170.6,152.9581081,82.8222775,51.24185286,27.79621269,1155.244776,979.0109703,791.5856355,629.1904657
170.7,152.9069677,82.57155885,51.34302389,27.86643774,1154.878771,980.3724663,791.7289443,629.2317425
170.8,152.7693698,82.3208402,50.79790123,27.93666279,1154.512766,981.7339622,791.8722531,629.2730194
170.9,152.5096612,82.26996769,50.25277858,28.00688784,1154.14676,983.0954582,792.0155619,629.3142962
171,152.2499526,82.63632781,49.70765592,28.07711288,1153.780755,984.4569542,792.1588707,629.3588983
171.1,151.990244,83.00268793,49.16253327,28.14733793,1153.41475,985.5218298,792.3021795,629.451713
171.2,151.7305354,83.36904805,48.61741061,28.21756298,1153.048745,985.5080675,792.4454883,629.5445277
171.3,151.4708268,83.73540817,48.07228796,28.28778803,1152.68274,985.4943053,792.5887972,629.6373423
171.4,151.2111182,84.10176829,47.5271653,28.35801308,1152.316734,985.480543,792.732106,629.730157
171.5,150.9514096,84.4681284,46.98204265,28.42823813,1151.950729,985.4667808,792.8754148,629.8229717
171.6,150.691701,84.83448852,46.43691999,28.49846318,1151.584724,985.4530185,793.0187236,629.9157864
171.7,150.4319924,84.92429415,45.99248341,28.56868823,1151.218719,985.4392562,793.1620324,630.008601
171.8,150.1722838,84.77214018,46.14737305,28.63891328,1150.852714,985.425494,793.3053412,630.1014157
171.9,152.0347682,84.61998621,46.3022627,28.70913833,1150.486708,985.4117317,793.44865,630.1942304
172,153.9510878,84.46783224,46.45715234,28.77936337,1150.120703,985.3979695,793.5919589,630.2870451
172.1,155.8674073,84.31567828,46.61204199,28.84958842,1149.754698,985.3842072,793.7352677,630.3798597
172.2,157.7837269,84.16352431,46.76693163,28.91981347,1149.388693,985.3704449,793.8785765,630.4726744
172.3,159.7000464,84.01137034,46.92182128,28.99003852,1149.022688,985.3566827,794.0218853,630.5654891
172.4,161.440612,83.85921637,47.07671092,29.06026357,1148.656683,985.3429204,794.1651941,630.6583038
172.5,160.1309544,83.7070624,47.23160057,29.13048862,1148.290677,985.3291582,794.3085029,630.7511185
172.6,158.8212968,83.55490843,47.38649021,29.20071367,1147.924672,985.3153959,794.4518117,630.8439331
172.7,157.5116392,83.40275447,47.54137986,29.27093872,1147.558667,985.3016336,794.5951206,630.9367478
172.8,156.4729077,83.2506005,47.6962695,29.34116377,1147.192662,985.2878714,794.7384294,631.0295625
172.9,156.3057405,83.09844653,47.85115915,29.40810647,1147.070946,985.2741091,794.8817382,631.1223772
173,156.1385733,82.94629256,48.00604879,29.43045722,1147.035646,985.2603468,795.025047,631.2151918
173.1,155.971406,82.79413859,48.16093843,29.45280796,1147.000345,985.2465846,795.1683558,631.3080065
173.2,155.8042388,82.64198462,48.31582808,29.4751587,1146.965045,985.2328223,795.3116646,631.4008212
173.3,155.6370716,82.48983066,48.47071772,29.49750944,1146.929745,985.2190601,795.4549734,631.4936359
173.4,155.4699044,82.33767669,48.62560737,29.51986018,1146.894445,985.2052978,795.5982823,631.5864505
173.5,155.3027371,82.18552272,48.78049701,29.54221093,1146.859144,985.1915355,795.7415911,631.6792652
173.6,155.1355699,82.03336875,48.9590443,29.56456167,1146.823844,985.1777733,795.8848999,631.7720799
173.7,154.9684027,81.88121478,49.5281607,29.58691241,1146.788544,985.164011,796.0282087,631.8648946
173.8,154.8012355,81.72906082,50.0972771,29.60926315,1146.753244,985.1502488,796.17227,631.9577092
173.9,154.6340682,81.57690685,50.66639351,29.6316139,1146.717943,985.1364865,796.3231519,632.0505239
174,154.466901,81.57589421,51.23550991,29.65396464,1146.682643,985.1227242,796.4740338,632.1433386
174.1,154.2997338,82.35749873,51.6469852,29.67631538,1146.647343,985.108962,796.6249156,632.2361533
174.2,154.1325666,83.13910326,51.158807,29.69866612,1146.612043,985.0951997,796.7757975,632.328968
174.3,153.9653993,83.92070778,50.67062881,29.72101687,1146.576742,985.0814374,796.9266794,632.4217826
174.4,153.7982321,84.70231231,50.18245061,29.74336761,1146.541442,985.0676752,797.0775613,632.6165522
174.5,153.6310649,85.48391683,49.69427241,29.76571835,1146.506142,985.0539129,797.2284432,632.8138236
174.6,153.4638977,86.21233662,49.20609422,29.78806909,1146.470842,985.0666036,797.3793251,633.011095
174.7,153.2967304,86.09715672,48.71791602,29.81041984,1146.435541,985.096628,797.530207,633.2083663
174.8,153.1295632,85.98197683,48.22973782,29.83277058,1146.400241,985.1266524,797.6810888,633.4056377
174.9,152.962396,85.86679694,47.74155963,29.85512132,1146.364941,985.1566768,797.8319707,633.6029091
175,149.9603595,85.75161704,47.25338143,29.87747206,1146.329641,985.1867012,797.9828526,633.8001805
175.1,151.3184269,85.63643715,47.10160454,29.89982281,1146.29434,985.2167256,798.1337345,633.9974518
175.2,152.6764944,85.52125725,47.26682504,29.92217355,1146.25904,985.24675,798.2846164,634.1947232
175.3,154.0345619,85.40607736,47.43204555,29.94452429,1146.22374,985.2767744,798.4354983,634.3919946
175.4,155.3926293,85.29089747,47.59726606,29.96687503,1146.188439,985.3067988,798.5863802,634.5892659
175.5,156.7506968,85.17571757,47.76248656,29.98922578,1146.153139,985.3368232,798.737262,634.7865373
175.6,156.5778354,85.06053768,47.92770707,30.01157652,1146.117839,985.3668476,798.8881439,634.9838087
175.7,156.3582614,84.94535778,48.09292757,30.03392726,1146.082539,985.396872,799.0390258,635.18108
175.8,156.1386874,84.83017789,48.25814808,30.056278,1146.047238,985.4268964,799.1899077,635.3783514
175.9,155.9191135,84.71499799,48.42336859,30.07862875,1146.011938,985.4569208,799.3407896,635.5756228
176,155.6995395,84.54578533,48.58858909,30.04157218,1145.976638,985.4869452,799.4916715,635.7728941
176.1,155.4799655,84.30374806,48.7538096,29.99644369,1161.9629,985.5169696,799.6425534,635.9701655
176.2,155.2603915,84.06171079,48.91903011,29.95131519,1162.074273,985.546994,799.7934353,636.1674369
176.3,155.0408175,83.81967353,49.08425061,29.9061867,1162.185646,985.5770184,799.9443171,636.3647083
176.4,154.8212435,83.57763626,49.24947112,29.8610582,1162.297018,985.6070428,800.095199,636.5619796
176.5,154.6016695,83.33559899,49.41469162,29.81592971,1162.408391,985.6370672,800.2460809,636.759251
176.6,154.3820955,83.09356173,49.57991213,29.77080121,1162.519764,985.6670916,800.3969628,636.9565224
176.7,154.1625216,82.85152446,49.74513264,29.72567271,1162.631137,985.697116,800.5478447,637.1537937
176.8,153.9429476,82.60948719,50.162889,29.68054422,1162.742509,985.7271404,800.6987266,637.3510651
